1.555201542818096749e+00 -3.554576011799106539e-01 -1.892132588945516225e-01 2.015989562038915384e-02 3.673007907403019190e-01 4.562702440560292838e-01 -3.099745466291489038e+01 1.092220908465350582e-01 -8.106299780191655868e-02 4.000000000000000222e-01
1.501852127562737671e+00 -3.991335885589047394e-01 -1.939774943339061808e-01 -6.563239397156676695e-03 3.553097084458782806e-01 5.090693861145254573e-01 -3.095982579420370584e+01 1.019416334441187039e-01 -5.804794465391066235e-03 4.000000000000000222e-01
1.447687275042364163e+00 -3.295546578293595541e-01 -1.357769199704353114e-01 -9.682192448178854327e-03 3.550120222788342161e-01 5.181513888592585992e-01 -3.093319124619489457e+01 1.149073987835654287e-01 -3.103334903444261023e-02 4.000000000000000222e-01
1.468494739208442201e+00 -3.811785896392164141e-01 -1.396438649892458583e-01 -4.645214799285504736e-02 4.426398811856027127e-01 5.262430185679951578e-01 -3.098177153913042403e+01 1.140875351955317613e-01 7.547968181748507255e-02 4.000000000000000222e-01
1.445896015519006594e+00 -3.485620307644113347e-01 -7.865703481617949966e-02 -5.998209575017556666e-02 3.346941307629304196e-01 4.997250146085600586e-01 -3.099733165753508857e+01 1.743664111624172730e-01 7.913995466924785005e-02 4.000000000000000222e-01
1.463292803511910600e+00 -3.485871465012085335e-01 -8.007013899089128472e-02 1.649212410756180705e-02 3.395991080844997789e-01 5.008794756692530603e-01 -3.106744290904310191e+01 1.740891985279794107e-01 6.575632267268027853e-02 4.000000000000000222e-01
1.536401356219516678e+00 -3.707778710794233379e-01 -7.676253098805108088e-02 -1.860476249753216516e-02 3.356068344042041907e-01 5.227272841736024800e-01 -3.106477219665112344e+01 1.985515676697874599e-01 7.998648476585715206e-02 4.000000000000000222e-01
1.593675714757281314e+00 -3.935141971536985639e-01 -8.695295810647687973e-02 -4.019232237944109914e-02 2.886097575895193446e-01 4.757328589251715312e-01 -3.110320814462646766e+01 2.016941948067003387e-01 1.008452919386591679e-01 4.000000000000000222e-01
1.524134378240113552e+00 -2.972248677456704180e-01 -1.187321359641494295e-01 -2.753029861803747702e-02 2.734965844874884255e-01 3.858547439809191792e-01 -3.112495710389186954e+01 1.589506955696996515e-01 1.294283937063491208e-01 4.000000000000000222e-01
1.448552890701283458e+00 -1.685680724431534161e-01 -1.384779050641712084e-01 -7.466180701576685674e-02 2.460533289068804474e-01 3.956846602917382660e-01 -3.111672424586231500e+01 8.828018465962333972e-02 1.255028287766556117e-01 4.000000000000000222e-01
1.456241111851885428e+00 -2.466849562982288968e-01 -1.682943370589278786e-01 -1.605604176458982624e-01 2.703344249707532176e-01 4.017465625143334940e-01 -3.107867448974889868e+01 9.952758814711228086e-02 1.075001618274739890e-01 4.000000000000000222e-01
1.389881011642245978e+00 -2.304217952927407054e-01 -1.677209963779298374e-01 -1.681247260970478441e-01 2.570557295101742468e-01 4.443520103935886811e-01 -3.112809844286718430e+01 1.174327213002865911e-01 2.086607138245179793e-01 4.000000000000000222e-01
1.338916981953551133e+00 -2.085387337065041924e-01 -7.656626265061976244e-02 -1.901426361728778547e-01 1.692516691758582659e-01 4.882575935155750724e-01 -3.104904274043382628e+01 4.968394757500314146e-02 2.260019931267252813e-01 4.000000000000000222e-01
1.375341943698481062e+00 -2.718423715460476231e-01 1.293627429117517880e-03 -2.063997726739156546e-01 2.698051181656943021e-01 4.827053187794319578e-01 -3.102472992941456198e+01 1.073293771666144619e-01 2.509449582005396917e-01 4.000000000000000222e-01
1.342071649700520952e+00 -2.920729150143677177e-01 -1.879163159451702897e-02 -1.951708541820143528e-01 3.590553050952935421e-01 4.632018912661717280e-01 -3.103683221553727734e+01 8.414319484333709909e-02 2.990522113566635443e-01 4.000000000000000222e-01
1.399780375856249481e+00 -3.281861540058992888e-01 -1.090763096251044506e-01 -1.614534615536898365e-01 3.027061140187644606e-01 4.001122689866306037e-01 -3.107639822743780655e+01 4.706598040668480420e-02 3.122723800080769996e-01 4.000000000000000222e-01
1.286141455326353711e+00 -2.428926766101257018e-01 -7.567400814718786006e-02 -1.152512369660992075e-01 3.374140803347360218e-01 3.947022008486020805e-01 -3.120089684049211343e+01 6.143882828443279071e-02 2.712231993746787584e-01 4.000000000000000222e-01
1.369763397352361745e+00 -1.871082859575455282e-01 -6.562357602600216167e-02 -9.639626180731029892e-02 2.821924911460899077e-01 4.285207550471565319e-01 -3.119155971889117041e+01 1.473239668155739979e-01 2.835028441625818685e-01 4.000000000000000222e-01
1.337784194236570245e+00 -1.868757848314781256e-01 -1.956929827728305649e-02 1.972740736390706309e-02 3.332142810111141107e-01 5.259115045310376324e-01 -3.122137605626633672e+01 1.111428667037001605e-01 3.268196661531686531e-01 4.000000000000000222e-01
1.323715816796248390e+00 -1.785456659278523706e-01 2.229037635318764990e-02 4.331597553047534382e-02 3.654872808081595092e-01 5.506107794558761093e-01 -3.121927157455808910e+01 1.872411950546699066e-01 2.875983152390199638e-01 4.000000000000000222e-01
1.313421468358318744e+00 -2.029936727160812915e-01 -5.806863452086275662e-02 5.198321013836366966e-02 4.399661484894873409e-01 4.777683101428863988e-01 -3.124043210429293183e+01 7.174892777447551551e-02 3.315730981059117899e-01 4.000000000000000222e-01
1.295536778316748627e+00 -2.141260964466373817e-01 3.549213033521556038e-02 5.588712516313883855e-02 4.903290842070324174e-01 3.739242101213310909e-01 -3.129670790765761978e+01 5.295122539375363147e-02 3.877803008541307328e-01 4.000000000000000222e-01
1.350341207121259268e+00 -2.675183338691322632e-01 3.835905573211716851e-02 1.185999066629529752e-01 5.258536360278052157e-01 2.727021260812614312e-01 -3.130236424378434990e+01 1.856382849081426173e-02 4.613527918961417562e-01 4.000000000000000222e-01
1.219823579110138390e+00 -2.244287667405610864e-01 3.463252674587197211e-02 1.253561558790627362e-01 5.173936418433372486e-01 1.749537905574856667e-01 -3.127577827856593373e+01 -3.116061452630116899e-02 4.018283364569616989e-01 4.000000000000000222e-01
